Artist Name,Print Title,Print ID,Exhibition Venue,Group Name,Exhibition Type,"Curator or Gallerist (you can just put the person's id here. or their name, and I can look up the id myself)","Bio ID (for column G) ** this column is redundant, see previous note",Address,City,State,Zip Code,Country,Exhibition TItle,Start Date,End Date,Citation,Notes,URL
Sue Fuller,The Emperor's Jewels,577,"Willard Straight Hall, Cornell University",Atelier 17,Traveling Show,,49,,Ithaca,NY,14853,United States,Hayter and Studio 17,3/25/1946,4/15/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Sue Fuller,The Connoisseur,576,"Willard Straight Hall, Cornell University",Atelier 17,Traveling Show,,49,,Ithaca,NY,14853,United States,Hayter and Studio 17,3/25/1946,4/15/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Anne Ryan,Centaur,53,"Willard Straight Hall, Cornell University",Atelier 17,Traveling Show,,5,,Ithaca,NY,14853,United States,Hayter and Studio 17,3/25/1946,4/15/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Catherine Yarrow,Head,159,"Willard Straight Hall, Cornell University",Atelier 17,Traveling Show,,7,,Ithaca,NY,14853,United States,Hayter and Studio 17,3/25/1946,4/15/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Perle Fine,Weathervane,500,Vassar College,Atelier 17,Traveling Show,,43,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Perle Fine,Calm after Storm,490,Vassar College,Atelier 17,Traveling Show,,43,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Sue Fuller,Sailor's Dream,570,Vassar College,Atelier 17,Traveling Show,,49,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Sue Fuller,Cock,547,Vassar College,Atelier 17,Traveling Show,,49,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Sue Fuller,Mosaic,561,Vassar College,Atelier 17,Traveling Show,,49,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Sue Fuller,The Emperor's Jewels,577,Vassar College,Atelier 17,Traveling Show,,49,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Sue Fuller,The Connoisseur,576,Vassar College,Atelier 17,Traveling Show,,49,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Anne Ryan,Centaur,53,Vassar College,Atelier 17,Traveling Show,,5,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Catherine Yarrow,Head,159,Vassar College,Atelier 17,Traveling Show,,7,124 Raymond Ave,Poughkeepsie,NY,12604,United States,Hayter and Studio 17,5/18/1946,6/8/1946,“New Directions in Gravure – Hayter Studio 17” at MoMA Archives CE 11.1.86.2.1,,
Teresa Fourpome,Branco e Negro,588,Willard Gallery,Atelier 17,Group Show,,50,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Sue Fuller,Tides of the City,581,Willard Gallery,Atelier 17,Group Show,,49,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Lili Garafulic,Cellista,338,Willard Gallery,Atelier 17,Group Show,,26,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Ryah Ludins,Bombing,530,Willard Gallery,Atelier 17,Group Show,,46,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Hope Manchester,The Poet,276,Willard Gallery,Atelier 17,Group Show,,20,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Maria Martins,Dream,367,Willard Gallery,Atelier 17,Group Show,,36,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Alice Trumbull Mason,Passage Tension,19,Willard Gallery,Atelier 17,Group Show,,1,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Lucia Quintero,Arpa de Viento,358,Willard Gallery,Atelier 17,Group Show,,31,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Anne Ryan,Women Undressing,145,Willard Gallery,Atelier 17,Group Show,,5,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Catherine Yarrow,Three Witches,160,Willard Gallery,Atelier 17,Group Show,,7,32 East 57th Street,New York,NY,10022,United States,Tenth Exhibition: Prints by 35 Members of Atelier 17 Group,5/15/1945,6/2/1945,"Alice Trumbull Mason Papers, reel 630, grids 471-472",,
Frances Mitchell,End of the World,249,The Leicester Galleries,Atelier 17,Group Show,,14,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Ryah Ludins,Bombing,530,The Leicester Galleries,Atelier 17,Group Show,,46,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Alice Trumbull Mason,Suspension,22,The Leicester Galleries,Atelier 17,Group Show,,1,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Teresa Fourpome,Branco e preto,589,The Leicester Galleries,Atelier 17,Group Show,,50,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Perle Fine,Calm after Storm,490,The Leicester Galleries,Atelier 17,Group Show,,43,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Pennerton West,On Such a Night,483,The Leicester Galleries,Atelier 17,Group Show,,42,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Perle Fine,With Abandon,502,The Leicester Galleries,Atelier 17,Group Show,,43,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Sue Fuller,Tides of the City,581,The Leicester Galleries,Atelier 17,Group Show,,49,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Ellen Abbey,Scattered Journey,238,The Leicester Galleries,Atelier 17,Group Show,,12,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Hope Manchester,Dream,273,The Leicester Galleries,Atelier 17,Group Show,,20,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Sherry Martinelli,Butterfly in Well,536,The Leicester Galleries,Atelier 17,Group Show,,48,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Sue Fuller,Lancelot and Guinevere,558,The Leicester Galleries,Atelier 17,Group Show,,49,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Lucia Quintero,Totems at Night,361,The Leicester Galleries,Atelier 17,Group Show,,31,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Minna Citron,Shattered Monocle,445,The Leicester Galleries,Atelier 17,Group Show,,38,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Harriet Berger Nurkse,Mural,261,The Leicester Galleries,Atelier 17,Group Show,,17,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Ruth Leaf,Tears,528,The Leicester Galleries,Atelier 17,Group Show,,45,Leicester Square,London,,,England,Atelier 17: New Etchings and Engravings by Members of the Group,3/1/1947,3/31/1947,New York Public Library,,
Ellen Abbey,Mnemosyne,237,Laurel Gallery,Atelier 17,Group Show,,12,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Ellen Abbey,Sun Spots,239,Laurel Gallery,Atelier 17,Group Show,,12,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Lily Ascher,The Dancer,347,Laurel Gallery,Atelier 17,Group Show,,28,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Lily Ascher,Lovers' Knit,344,Laurel Gallery,Atelier 17,Group Show,,28,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Margaret Balzer,Quartet,364,Laurel Gallery,Atelier 17,Group Show,,33,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Harriet Berger Nurkse,Figures in a Garden,668,Laurel Gallery,Atelier 17,Group Show,,17,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Harriet Berger Nurkse,Figures,260,Laurel Gallery,Atelier 17,Group Show,,17,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Louise Bourgeois,"Upon my word of honor, sir, I couldn't possibly do it here",352,Laurel Gallery,Atelier 17,Group Show,,29,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Louise Bourgeois,"Looking at me sidewise, she said, ""Will you sweep that room over? I can see some dust near the piano""",350,Laurel Gallery,Atelier 17,Group Show,,29,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Margaret Cilento,Fall of Icarus,366,Laurel Gallery,Atelier 17,Group Show,,35,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Minna Citron,Squid Under Pier,450,Laurel Gallery,Atelier 17,Group Show,,38,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Minna Citron,End of Beliefs,408,Laurel Gallery,Atelier 17,Group Show,,38,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Minna Citron,Marine,429,Laurel Gallery,Atelier 17,Group Show,,38,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Ruth Cyril,Between Wind and Water,506,Laurel Gallery,Atelier 17,Group Show,,44,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Worden Day,"Boundless, Still World",643,Laurel Gallery,Atelier 17,Group Show,,55,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Sari Dienes,Insight,534,Laurel Gallery,Atelier 17,Group Show,,47,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Sari Dienes,Composition,532,Laurel Gallery,Atelier 17,Group Show,,47,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Francine Felsenthal,Bathers,252,Laurel Gallery,Atelier 17,Group Show,,15,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Francine Felsenthal,Child with Bubble Gum,253,Laurel Gallery,Atelier 17,Group Show,,15,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Perle Fine,Veiled Personage,499,Laurel Gallery,Atelier 17,Group Show,,43,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Perle Fine,Deep of the Night,492,Laurel Gallery,Atelier 17,Group Show,,43,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Sue Fuller,Playing Ball,567,Laurel Gallery,Atelier 17,Group Show,,49,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Sue Fuller,Marsh Bird,560,Laurel Gallery,Atelier 17,Group Show,,49,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Sue Fuller,Hen,552,Laurel Gallery,Atelier 17,Group Show,,49,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Terry Haass,Relations of Instruments,622,Laurel Gallery,Atelier 17,Group Show,,51,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Fannie Hillsmith,Study No. 5,245,Laurel Gallery,Atelier 17,Group Show,,13,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Fannie Hillsmith,Interior with Lamp,243,Laurel Gallery,Atelier 17,Group Show,,13,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Marjean Kettunen,Morass,375,Laurel Gallery,Atelier 17,Group Show,,37,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Marjean Kettunen,Solid Forms in Space,376,Laurel Gallery,Atelier 17,Group Show,,37,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Ruth Leaf,Twilight,529,Laurel Gallery,Atelier 17,Group Show,,45,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Ruth Leaf,Pray for Us,527,Laurel Gallery,Atelier 17,Group Show,,45,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Hope Manchester,Ophelia,274,Laurel Gallery,Atelier 17,Group Show,,20,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Hope Manchester,Seascape,275,Laurel Gallery,Atelier 17,Group Show,,20,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Alice Trumbull Mason,Surface Tension,21,Laurel Gallery,Atelier 17,Group Show,,1,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Alice Trumbull Mason,White Scaffolding,34,Laurel Gallery,Atelier 17,Group Show,,1,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Alice Trumbull Mason,Indicative Displacement,9,Laurel Gallery,Atelier 17,Group Show,,1,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Jean Morrison,Interstices,336,Laurel Gallery,Atelier 17,Group Show,,24,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Lillian Orloff,Bar Relief,339,Laurel Gallery,Atelier 17,Group Show,,27,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Vevean Oviette,Nue Assiese,631,Laurel Gallery,Atelier 17,Group Show,,52,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
Anne Ryan,In the Meadow,81,Laurel Gallery,Atelier 17,Group Show,,5,108 East 57th Street,New York,NY,10022,United States,Fourteenth Exhibition of Prints by Members of the Atelier 17 Group,3/14/1949,4/1/1949,,,
